granularite,datum,Year,Month,Weekday Name,Hour,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06
Hourly,2014-11-09 06:00:00,2014,9,Thursday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-11-09 07:00:00,2014,9,Thursday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-11-09 08:00:00,2014,9,Thursday,8,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
Hourly,2014-11-09 09:00:00,2014,9,Thursday,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-11-09 10:00:00,2014,9,Thursday,10,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
Hourly,2014-11-09 11:00:00,2014,9,Thursday,11,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Hourly,2014-11-09 12:00:00,2014,9,Thursday,12,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0
Hourly,2014-11-09 13:00:00,2014,9,Thursday,13,0.0,0.34,0.0,1.0,3.0,0.0,0.0,0.0
Hourly,2014-11-09 14:00:00,2014,9,Thursday,14,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0
Hourly,2014-11-09 15:00:00,2014,9,Thursday,15,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
Hourly,2014-11-09 16:00:00,2014,9,Thursday,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-11-09 17:00:00,2014,9,Thursday,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hourly,2014-11-09 18:00:00,2014,9,Thursday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-11-09 19:00:00,2014,9,Thursday,19,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Hourly,2014-11-09 20:00:00,2014,9,Thursday,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-11-09 21:00:00,2014,9,Thursday,21,0.0,0.0,1.0,7.0,0.0,0.0,5.0,0.0
Hourly,2014-11-09 22:00:00,2014,9,Thursday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-11-09 23:00:00,2014,9,Thursday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-09 00:00:00,2014,9,Friday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-09 01:00:00,2014,9,Friday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-09 02:00:00,2014,9,Friday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-09 03:00:00,2014,9,Friday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-09 04:00:00,2014,9,Friday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-09 05:00:00,2014,9,Friday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-09 06:00:00,2014,9,Friday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-09 07:00:00,2014,9,Friday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-09 08:00:00,2014,9,Friday,8,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
Hourly,2014-12-09 09:00:00,2014,9,Friday,9,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Hourly,2014-12-09 10:00:00,2014,9,Friday,10,0.0,0.33,0.0,1.0,2.0,0.0,0.0,0.0
Hourly,2014-12-09 11:00:00,2014,9,Friday,11,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Hourly,2014-12-09 12:00:00,2014,9,Friday,12,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
Hourly,2014-12-09 13:00:00,2014,9,Friday,13,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Hourly,2014-12-09 14:00:00,2014,9,Friday,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hourly,2014-12-09 15:00:00,2014,9,Friday,15,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0
Hourly,2014-12-09 16:00:00,2014,9,Friday,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2014-12-09 17:00:00,2014,9,Friday,17,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0
Hourly,2014-12-09 18:00:00,2014,9,Friday,18,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Hourly,2014-12-09 19:00:00,2014,9,Friday,19,0.0,0.34,0.0,7.0,1.0,0.0,0.0,0.0
Hourly,2014-12-09 20:00:00,2014,9,Friday,20,0.34,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Hourly,2014-12-09 21:00:00,2014,9,Friday,21,0.34,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-12-09 22:00:00,2014,9,Friday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-09 23:00:00,2014,9,Friday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 00:00:00,2014,9,Saturday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 01:00:00,2014,9,Saturday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 02:00:00,2014,9,Saturday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 03:00:00,2014,9,Saturday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 04:00:00,2014,9,Saturday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 05:00:00,2014,9,Saturday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 06:00:00,2014,9,Saturday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 07:00:00,2014,9,Saturday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 08:00:00,2014,9,Saturday,8,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
Hourly,2014-09-13 09:00:00,2014,9,Saturday,9,0.0,0.0,0.0,2.3,2.0,0.0,0.0,0.0
Hourly,2014-09-13 10:00:00,2014,9,Saturday,10,0.0,1.34,0.0,2.6,1.0,0.0,0.0,0.0
Hourly,2014-09-13 11:00:00,2014,9,Saturday,11,0.0,0.0,1.0,7.75,6.0,0.0,0.0,0.0
Hourly,2014-09-13 12:00:00,2014,9,Saturday,12,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
Hourly,2014-09-13 13:00:00,2014,9,Saturday,13,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
Hourly,2014-09-13 14:00:00,2014,9,Saturday,14,0.0,0.0,0.0,20.2,1.0,0.0,0.0,0.0
Hourly,2014-09-13 15:00:00,2014,9,Saturday,15,0.0,1.34,0.0,10.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 16:00:00,2014,9,Saturday,16,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 17:00:00,2014,9,Saturday,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 18:00:00,2014,9,Saturday,18,0.0,0.34,0.4,2.0,4.0,0.0,0.0,1.0
Hourly,2014-09-13 19:00:00,2014,9,Saturday,19,1.0,0.34,0.0,4.0,1.0,0.0,0.0,0.0
Hourly,2014-09-13 20:00:00,2014,9,Saturday,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Hourly,2014-09-13 21:00:00,2014,9,Saturday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 22:00:00,2014,9,Saturday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-13 23:00:00,2014,9,Saturday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 00:00:00,2014,9,Sunday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 01:00:00,2014,9,Sunday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 02:00:00,2014,9,Sunday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 03:00:00,2014,9,Sunday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 04:00:00,2014,9,Sunday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 05:00:00,2014,9,Sunday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 06:00:00,2014,9,Sunday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 07:00:00,2014,9,Sunday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 08:00:00,2014,9,Sunday,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 09:00:00,2014,9,Sunday,9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Hourly,2014-09-14 10:00:00,2014,9,Sunday,10,0.34,1.0,2.0,0.0,1.0,0.0,0.0,0.0
Hourly,2014-09-14 11:00:00,2014,9,Sunday,11,0.0,0.0,0.0,2.5,2.0,0.0,0.0,0.0
Hourly,2014-09-14 12:00:00,2014,9,Sunday,12,1.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
Hourly,2014-09-14 13:00:00,2014,9,Sunday,13,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0
Hourly,2014-09-14 14:00:00,2014,9,Sunday,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 15:00:00,2014,9,Sunday,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 16:00:00,2014,9,Sunday,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 17:00:00,2014,9,Sunday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 18:00:00,2014,9,Sunday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 19:00:00,2014,9,Sunday,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 20:00:00,2014,9,Sunday,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 21:00:00,2014,9,Sunday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 22:00:00,2014,9,Sunday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-14 23:00:00,2014,9,Sunday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 00:00:00,2014,9,Monday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 01:00:00,2014,9,Monday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 02:00:00,2014,9,Monday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 03:00:00,2014,9,Monday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 04:00:00,2014,9,Monday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 05:00:00,2014,9,Monday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 06:00:00,2014,9,Monday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 07:00:00,2014,9,Monday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 08:00:00,2014,9,Monday,8,0.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0
Hourly,2014-09-15 09:00:00,2014,9,Monday,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 10:00:00,2014,9,Monday,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 11:00:00,2014,9,Monday,11,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Hourly,2014-09-15 12:00:00,2014,9,Monday,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Hourly,2014-09-15 13:00:00,2014,9,Monday,13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-09-15 14:00:00,2014,9,Monday,14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 15:00:00,2014,9,Monday,15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 16:00:00,2014,9,Monday,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 17:00:00,2014,9,Monday,17,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0
Hourly,2014-09-15 18:00:00,2014,9,Monday,18,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 19:00:00,2014,9,Monday,19,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 20:00:00,2014,9,Monday,20,0.34,0.0,0.0,2.2,0.0,0.0,0.0,0.0
Hourly,2014-09-15 21:00:00,2014,9,Monday,21,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
Hourly,2014-09-15 22:00:00,2014,9,Monday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-15 23:00:00,2014,9,Monday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 00:00:00,2014,9,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 01:00:00,2014,9,Tuesday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 02:00:00,2014,9,Tuesday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 03:00:00,2014,9,Tuesday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 04:00:00,2014,9,Tuesday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 05:00:00,2014,9,Tuesday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 06:00:00,2014,9,Tuesday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 07:00:00,2014,9,Tuesday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 08:00:00,2014,9,Tuesday,8,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Hourly,2014-09-16 09:00:00,2014,9,Tuesday,9,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0
Hourly,2014-09-16 10:00:00,2014,9,Tuesday,10,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-09-16 11:00:00,2014,9,Tuesday,11,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
Hourly,2014-09-16 12:00:00,2014,9,Tuesday,12,1.0,1.34,0.0,2.0,1.0,0.0,0.0,0.0
Hourly,2014-09-16 13:00:00,2014,9,Tuesday,13,0.0,0.34,0.0,6.3,1.0,0.0,0.0,0.0
Hourly,2014-09-16 14:00:00,2014,9,Tuesday,14,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0
Hourly,2014-09-16 15:00:00,2014,9,Tuesday,15,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 16:00:00,2014,9,Tuesday,16,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Hourly,2014-09-16 17:00:00,2014,9,Tuesday,17,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
Hourly,2014-09-16 18:00:00,2014,9,Tuesday,18,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 19:00:00,2014,9,Tuesday,19,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0
Hourly,2014-09-16 20:00:00,2014,9,Tuesday,20,2.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0
Hourly,2014-09-16 21:00:00,2014,9,Tuesday,21,0.0,0.0,0.0,1.3,2.0,0.0,0.0,0.0
Hourly,2014-09-16 22:00:00,2014,9,Tuesday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-16 23:00:00,2014,9,Tuesday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 00:00:00,2014,9,Wednesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 01:00:00,2014,9,Wednesday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 02:00:00,2014,9,Wednesday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 03:00:00,2014,9,Wednesday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 04:00:00,2014,9,Wednesday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 05:00:00,2014,9,Wednesday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 06:00:00,2014,9,Wednesday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 07:00:00,2014,9,Wednesday,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 08:00:00,2014,9,Wednesday,8,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 09:00:00,2014,9,Wednesday,9,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
Hourly,2014-09-17 10:00:00,2014,9,Wednesday,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Hourly,2014-09-17 11:00:00,2014,9,Wednesday,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-09-17 12:00:00,2014,9,Wednesday,12,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
Hourly,2014-09-17 13:00:00,2014,9,Wednesday,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 14:00:00,2014,9,Wednesday,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 15:00:00,2014,9,Wednesday,15,0.34,1.0,1.0,1.4,4.0,0.0,0.0,0.0
Hourly,2014-09-17 16:00:00,2014,9,Wednesday,16,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
Hourly,2014-09-17 17:00:00,2014,9,Wednesday,17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Hourly,2014-09-17 18:00:00,2014,9,Wednesday,18,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
Hourly,2014-09-17 19:00:00,2014,9,Wednesday,19,0.0,1.0,0.0,7.0,0.0,0.0,5.0,1.0
Hourly,2014-09-17 20:00:00,2014,9,Wednesday,20,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 21:00:00,2014,9,Wednesday,21,0.0,2.0,1.0,1.0,2.0,0.0,11.0,1.0
Hourly,2014-09-17 22:00:00,2014,9,Wednesday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-17 23:00:00,2014,9,Wednesday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 00:00:00,2014,9,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 01:00:00,2014,9,Thursday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 02:00:00,2014,9,Thursday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 03:00:00,2014,9,Thursday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 04:00:00,2014,9,Thursday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 05:00:00,2014,9,Thursday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 06:00:00,2014,9,Thursday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 07:00:00,2014,9,Thursday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 08:00:00,2014,9,Thursday,8,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
Hourly,2014-09-18 09:00:00,2014,9,Thursday,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 10:00:00,2014,9,Thursday,10,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
Hourly,2014-09-18 11:00:00,2014,9,Thursday,11,0.0,0.34,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-09-18 12:00:00,2014,9,Thursday,12,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 13:00:00,2014,9,Thursday,13,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Hourly,2014-09-18 14:00:00,2014,9,Thursday,14,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-09-18 15:00:00,2014,9,Thursday,15,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
Hourly,2014-09-18 16:00:00,2014,9,Thursday,16,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 17:00:00,2014,9,Thursday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 18:00:00,2014,9,Thursday,18,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 19:00:00,2014,9,Thursday,19,0.0,0.34,0.0,6.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 20:00:00,2014,9,Thursday,20,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 21:00:00,2014,9,Thursday,21,0.0,0.34,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 22:00:00,2014,9,Thursday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-18 23:00:00,2014,9,Thursday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 00:00:00,2014,9,Friday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 01:00:00,2014,9,Friday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 02:00:00,2014,9,Friday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 03:00:00,2014,9,Friday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 04:00:00,2014,9,Friday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 05:00:00,2014,9,Friday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 06:00:00,2014,9,Friday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 07:00:00,2014,9,Friday,7,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 08:00:00,2014,9,Friday,8,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
Hourly,2014-09-19 09:00:00,2014,9,Friday,9,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
Hourly,2014-09-19 10:00:00,2014,9,Friday,10,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 11:00:00,2014,9,Friday,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 12:00:00,2014,9,Friday,12,1.0,0.0,1.0,1.0,3.0,0.0,21.0,0.0
Hourly,2014-09-19 13:00:00,2014,9,Friday,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 14:00:00,2014,9,Friday,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 15:00:00,2014,9,Friday,15,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 16:00:00,2014,9,Friday,16,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 17:00:00,2014,9,Friday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 18:00:00,2014,9,Friday,18,0.0,0.0,0.6,2.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 19:00:00,2014,9,Friday,19,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 20:00:00,2014,9,Friday,20,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
Hourly,2014-09-19 21:00:00,2014,9,Friday,21,0.0,0.34,1.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 22:00:00,2014,9,Friday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-19 23:00:00,2014,9,Friday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-20 00:00:00,2014,9,Saturday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-20 01:00:00,2014,9,Saturday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-20 02:00:00,2014,9,Saturday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-20 03:00:00,2014,9,Saturday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-20 04:00:00,2014,9,Saturday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-20 05:00:00,2014,9,Saturday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-20 06:00:00,2014,9,Saturday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-20 07:00:00,2014,9,Saturday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-09-20 08:00:00,2014,9,Saturday,8,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
Hourly,2014-09-20 09:00:00,2014,9,Saturday,9,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Hourly,2014-09-20 10:00:00,2014,9,Saturday,10,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Hourly,2014-09-20 11:00:00,2014,9,Saturday,11,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
Hourly,2014-09-20 12:00:00,2014,9,Saturday,12,0.34,0.175,1.0,5.0,2.0,0.0,0.0,0.0
Hourly,2014-09-20 13:00:00,2014,9,Saturday,13,1.0,0.34,0.5,0.0,1.0,0.0,0.0,0.0
Hourly,2014-09-20 14:00:00,2014,9,Saturday,14,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
